epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.2743608332189376,2.2101632016045705,22.4,74.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,2.0442539712288204,1.978136009640164,23.8,78.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,1.9451743926441967,2.4178506798214383,19.5,68.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,1.8852351390594264,2.091884938497392,28.1,72.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,1.8329344186070127,1.833166640665796,36.7,90.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,1.7968780103527353,1.875762605477893,33.2,82.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,1.7399302175884994,1.711175020015429,41.1,88.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,1.7218169748146763,1.7162698743835327,38.5,89.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,1.689726853179762,1.3194422504258534,55.1,92.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,1.6798587765982143,1.348132150986838,55.7,91.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,1.631629790699779,1.4700382154375788,47.4,91.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,1.6276514383821725,1.1828625959063332,61.0,93.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,1.5758191986652457,1.185158846160722,60.6,94.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,1.566108203337286,1.0709874653627003,63.7,96.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,1.5181297554876456,1.115060564071413,63.4,94.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,1.483745165991189,1.0953555972803206,64.0,95.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,1.4642012209442588,1.0419829736153285,65.9,96.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,1.4498474487630497,0.9895810768717811,67.6,97.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,1.4523826043164603,1.0626412107357903,65.6,96.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,1.4218162042602525,1.24524110934091,55.1,96.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,1.4123211733174919,1.3392513768067436,51.8,93.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,1.40354014726296,0.9613086583595427,67.3,96.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,1.3995284459344857,0.944461872180303,68.7,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,1.3791914818762037,1.1191276335527027,62.3,95.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,1.405882827433827,0.9520120970786564,69.7,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,1.3475640788409209,0.9057147327869658,71.2,98.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,1.3513631687045522,1.0214287272048375,67.0,97.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,1.3742871509328007,1.1274242013219804,61.5,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,1.3579559211629142,1.0468733849979581,66.4,96.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,1.3387280889253175,0.9130691147985912,70.8,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,1.3301275965369894,1.0641810378384968,66.4,95.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,1.3155621771710624,0.9147409058752514,68.6,97.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,1.3072888729198973,0.9487193167682678,69.6,97.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,1.303273627872569,0.9237908612168024,70.2,97.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,1.2910867283564869,0.9630914093956114,68.3,97.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,1.2804612982951873,0.9373862059816481,70.8,97.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,1.2625681955194983,0.9463997322415548,68.6,96.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,1.2679627888779623,1.036026984926254,66.0,97.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
38,1.278374703541345,0.8953690039260047,71.9,94.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
39,1.262869489999004,0.8914846167677924,72.3,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
40,1.2721393453056702,0.8819273346000247,72.1,98.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
41,1.2348042076380652,0.9315776912465928,66.8,97.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
42,1.2015309906514937,0.7480187716465148,76.1,97.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
43,1.2117113696934914,1.01466398887218,67.3,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
44,1.2133673076315707,0.7904422986838553,75.8,97.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
45,1.1904036920265795,1.176063667214106,60.6,96.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
46,1.1851743968780355,1.0351360597544246,65.2,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
47,1.154884461406287,0.7657993379093352,76.4,98.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
48,1.1493525897480839,0.802068808958644,76.6,98.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
49,1.1569489974568323,1.3404091431034937,56.1,95.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
50,1.1292848109774742,0.7468367947472466,76.7,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
51,1.1613829884664868,0.8993071665366491,70.1,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
52,1.1197505825567076,0.8466999306092187,73.8,97.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
53,1.1096452046119445,0.8647877696960692,72.0,98.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
