epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.270920613482329,2.202043964749291,22.7,75.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,2.0347828992320975,2.1080071027316745,20.5,75.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,1.945844726418261,2.5458787187697394,18.9,65.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,1.8996756331352151,1.916172462796408,33.7,77.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,1.845006890780561,1.5314504329174283,44.4,90.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,1.8056860169481976,1.6254976628318665,43.3,85.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,1.744779394826855,1.535182529971713,44.2,90.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,1.718495131175289,1.545425729619132,44.3,90.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,1.6885535982155715,1.5935802805045294,44.9,88.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,1.6731743384086364,1.6719472999610598,44.4,88.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,1.6339646033757098,1.239540204642311,57.5,94.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,1.6222356220581353,1.220898825970907,60.7,94.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,1.5717664342970186,1.2620908603781746,57.0,92.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,1.559347191845395,1.2281918241864158,58.6,94.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,1.5114134892662225,1.2155502367587316,60.8,93.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,1.474433412437337,1.0185014553486356,66.8,95.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,1.4497759412191942,0.9956806283148508,67.2,96.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,1.442990299539634,1.043872271028776,64.2,96.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,1.4367048385092371,1.1105842928564738,63.1,95.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,1.4128544446200237,0.9743967550614524,66.8,97.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,1.4003389280461755,0.9415079248803002,67.8,97.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,1.3966162083836213,0.9674546439496298,66.8,95.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,1.3883016330067373,0.9029118863363115,69.9,97.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,1.370627303988908,1.0477548620057484,65.9,95.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,1.3887003009005374,0.9098727036090124,69.7,97.0
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,1.3322191472791691,1.0732924148203835,63.3,95.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,1.3292111886990028,1.0340067280663385,64.8,97.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,1.3646739119948865,0.9927947450251806,67.5,96.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,1.3326494950416674,0.9035636827586189,72.1,97.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,1.317692797060963,0.9575546312899816,68.3,97.5
