epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.2677355847748997,2.197021650889563,22.1,74.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
1,2.024928879059082,2.2760176119350253,19.0,74.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
2,1.9311532902123665,2.937641674563998,17.6,60.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
3,1.8783955866755964,2.6838047220593406,23.3,69.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
4,1.8292569204157358,1.5130965605614677,46.3,91.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
5,1.7852329418752542,1.703185214646279,37.0,86.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
6,1.7382984454097272,1.534230107352847,47.0,91.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
7,1.7099738903741395,1.8561582806564512,37.2,87.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
8,1.6857814149288095,1.3444056619727422,54.5,91.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
9,1.6725788746440113,1.7394854109438638,40.8,88.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
10,1.6324781770171644,1.3381449655881004,53.7,92.6
epoch,train_loss,eval_loss,eval_top1,eval_top5
11,1.6204031215867962,1.5393642227328013,46.9,91.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
12,1.5787696119305077,1.4998411758551522,49.5,89.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
13,1.5667775890581124,1.6449908912181854,44.0,88.1
epoch,train_loss,eval_loss,eval_top1,eval_top5
14,1.5210697571365859,1.0984574501949644,64.8,94.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
15,1.4798787281818662,1.3052046298980713,54.9,94.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
16,1.469105941226898,1.3080789319106512,57.3,90.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
17,1.4544721101526688,1.1268724926880427,60.9,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
18,1.439554500304083,1.0848604271572733,63.0,94.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
19,1.4273798338459056,1.0541186011026775,64.7,96.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
20,1.409531090077132,1.3538104882315984,52.3,92.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
21,1.4054016996957228,0.9867623867023558,66.6,95.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
22,1.4025166631805515,1.0674479958556948,65.7,96.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
23,1.382195975856849,0.9231749548325463,69.2,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
24,1.397298127518854,1.0190110367441934,66.8,95.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
25,1.3494432329919415,0.9635555592794267,68.8,96.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
26,1.341341196217995,1.0136392901814173,66.1,95.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
27,1.373365424599936,0.9002353653075204,70.9,97.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
28,1.3420186847766524,1.0911155967485338,63.3,96.4
epoch,train_loss,eval_loss,eval_top1,eval_top5
29,1.3265826461366064,0.9465997919203744,70.9,96.7
epoch,train_loss,eval_loss,eval_top1,eval_top5
30,1.323503983932882,1.0146432720006457,66.5,95.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
31,1.302289904330549,0.907839825702092,70.6,96.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
32,1.2976140636566271,1.00281951564645,66.2,97.2
epoch,train_loss,eval_loss,eval_top1,eval_top5
33,1.2930505152698937,0.8884753161479556,71.9,97.8
epoch,train_loss,eval_loss,eval_top1,eval_top5
34,1.2767037232787584,0.8764803849515461,72.9,97.3
epoch,train_loss,eval_loss,eval_top1,eval_top5
35,1.2688918173101025,1.063979486033084,64.0,95.5
epoch,train_loss,eval_loss,eval_top1,eval_top5
36,1.2545388211559145,0.9495568232876914,68.7,97.9
epoch,train_loss,eval_loss,eval_top1,eval_top5
37,1.2560697161854375,0.7774871994578649,75.1,98.4
